gender,weight_kg,height,waist,hip,chest,shoulder-breadth,wrist
0,88.4,173.3168182373047,107.37857818603516,110.54356384277344,112.96914672851562,38.08623123168945,16.594791412353516
0,90.5,185.09608459472656,100.91227722167969,109.7284164428711,107.55879974365234,37.23780441,17.86925697
1,102.8,179.71429443359375,110.02165985107422,123.12508392333984,114.3191146850586,36.191959381103516,17.281450271606445
0,74.6,171.34091186523438,91.99726104736328,99.51867676,107.8438491821289,38.183929443359375,16.54705238342285
0,57.3,175.3354949951172,73.24530029296875,92.36314392089844,89.35430908203125,34.92934799194336,15.694955825805664
0,93.55,180.61485290527344,99.18175506591797,111.2554702758789,113.22718811035156,37.915794372558594,18.231775283813477
0,72.3,178.85919189453125,86.74730682373047,97.31060791015625,99.60247039794922,37.93214416503906,16.81976318359375
1,56.2,158.65908813476562,77.85031891,95.05551147460938,90.13694,32.60207748413086,15.591852188110352
1,75,165.37155151367188,100.75708770751953,112.89535522460938,108.12291717529297,33.29991149902344,15.72177791595459
1,62.4,167.23260498046875,78.92514038085938,96.50726318359375,95.25982666015625,34.27764892578125,15.736163139343262
0,62.3,183.27980041503906,80.6439209,94.23578643798828,94.14609528,36.279727935791016,16.08620262145996
0,71.3,172.33802795410156,96.66825866699219,102.73554992675781,101.48078918457031,34.94189453,17.433717727661133
0,100,176.85440063476562,103.95491790771484,108.95292663574219,118.84498596191406,41.22550964355469,18.346630096435547
0,95.5,184.23179626464844,95.06668853759766,108.73806762695312,113.03412628173828,39.43238449,18.47787094116211
1,55.9,168.9807586669922,74.36711883544922,91.67475128173828,87.61341094970703,33.00123977661133,15.996967315673828
0,81.7,181.0582275390625,99.22650909423828,103.96406555175781,105.04261016845703,37.47032547,16.99448013305664
1,58,160.37046813964844,82.65695953,91.27165985107422,94.46862030029297,32.604713439941406,15.366109848022461
0,79.6,183.01681518554688,85.33818817138672,102.03604888916016,101.73006439208984,36.57069778442383,17.070768356323242
1,57.3,164.44090270996094,77.13489532470703,96.96221160888672,84.13955688476562,32.06452178955078,15.00740909576416
1,53.55,159.1416778564453,77.07786560058594,91.75626373291016,92.22139739990234,33.25265121459961,15.333822250366211
0,70.1,170.5688018798828,88.17132568359375,96.03852844238281,101.57449340820312,36.44013595581055,16.358360290527344
0,79.3,174.54302978515625,98.01119232177734,106.73737335205078,102.37118530273438,35.989723205566406,16.49847984313965
0,73.1,179.38771057128906,86.02307891845703,98.06086730957031,99.04820251464844,36.715782165527344,16.695205688476562
1,57.6,164.51893615722656,77.56655121,89.62042236328125,93.59921264648438,31.67034149169922,15.554971694946289
0,75.1,176.57530212402344,89.37302399,97.50010681152344,102.7986831665039,37.70930480957031,17.445363998413086
0,76.8,181.7032928466797,84.21154785,97.95098114013672,101.82311248779297,39.170127868652344,16.01638412475586
1,62.9,173.9119110107422,82.12833404541016,99.66523742675781,89.49822998046875,34.739830017089844,15.374589920043945
0,76.5,182.00816345214844,90.63959503173828,101.0558853149414,101.24578094482422,38.03937530517578,17.379077911376953
1,50,158.4550781,68.02214050292969,90.74471282958984,78.76676940917969,30.86609459,14.478577613830566
0,62.75,166.2631836,77.86536407470703,88.74543762207031,99.33121490478516,36.45460129,15.380419731140137
0,104.2,178.5564422607422,119.11652374267578,120.1270751953125,123.13329315185547,38.73130416870117,17.996950149536133
0,68.1,170.3933105,93.75215148925781,100.27323913574219,99.13967895507812,35.69926452636719,15.902976036071777
1,55,167.02464294433594,70.95368957519531,91.14764404296875,87.28904724121094,31.52811050415039,14.923077583312988
0,59.4,166.58436584472656,80.22041320800781,94.0341568,96.63292694091797,36.11800003051758,16.31700325012207
1,59.8,166.0214080810547,78.58443450927734,94.31484222,102.0064468383789,32.586185455322266,16.57538414001465
1,63.8,166.56759643554688,85.86409759521484,99.97129059,93.50559235,34.27968978881836,15.154911994934082
1,73.8,162.88882446289062,96.27346801757812,97.52040100097656,117.1470718383789,36.46220779418945,16.30103302001953
0,75.4,183.7683105,87.16174316,101.29270935058594,103.73226928710938,37.34228516,16.88141441345215
1,55.1,161.5336151123047,82.78244018554688,94.35827637,89.12891387939453,30.742530822753906,15.071263313293457
1,47.8,161.07363891601562,68.25617980957031,88.84244537353516,81.74893951416016,32.50177764892578,14.364409446716309
1,67.6,160.23602294921875,86.53641510009766,102.61788940429688,98.79669189453125,31.782243728637695,15.022431373596191
0,86.4,169.5631561279297,102.0819091796875,109.6407241821289,107.91435241699219,36.80721664428711,18.944114685058594
0,60.1,167.7252655029297,84.03101348876953,92.21878814697266,96.60746765136719,34.68026351928711,14.999799728393555
1,70.5,159.7958984,89.32150268554688,104.64216613769531,105.3221206665039,33.489410400390625,16.36086082458496
1,53.8,167.58807373046875,71.18540192,91.58099365234375,88.78938293457031,33.08131027,14.833142280578613
0,106.1,182.2521973,110.43592834472656,115.05452728271484,121.85284423828125,41.263099670410156,19.27561378479004
0,72.85,185.83065795898438,82.48510742,101.4570313,100.91785430908203,39.974605560302734,17.46568489074707
1,59.3,162.6807403564453,83.85678100585938,96.02185821533203,100.35738372802734,32.41527557373047,15.647174835205078
0,112.9,187.6278076171875,116.80057525634766,120.99176025390625,127.46861267089844,39.78958511352539,19.76238250732422
0,73.6,174.1502227783203,88.56850433,97.70586395263672,101.7036361694336,35.81507110595703,16.07958984
0,88.9,176.97071838378906,100.04560852050781,108.86701965332031,113.53131103515625,37.75563430786133,18.034320831298828
1,50.5,165.36903381347656,74.55671691894531,88.06897735595703,83.81391906738281,30.627033233642578,14.844512939453125
0,75.7,185.11492919921875,92.93844604492188,99.93379211425781,101.85797119140625,35.038238525390625,16.35264015197754
1,60.9,162.00218200683594,75.98679352,96.87064361572266,88.31717681884766,30.848834991455078,15.502654075622559
0,66.9,175.5150146484375,87.36197662353516,99.01107788085938,101.29403686523438,35.174415588378906,15.541592597961426
0,84.3,175.72544860839844,98.67091369628906,103.2768783569336,105.28441619873047,37.888954162597656,18.382247924804688
0,93.8,177.4244384765625,99.67581939697266,109.8766860961914,114.91963195800781,39.36357116699219,19.239347457885742
0,79.3,176.12149047851562,97.37837219238281,102.36412048339844,106.4454116821289,36.33252716064453,17.20478057861328
1,52.5,157.7989044189453,76.32295227050781,94.24156188964844,91.89376831054688,31.83202553,15.756962776184082
0,103.9,173.58641052246094,119.11222076416016,117.6818848,123.31219482421875,40.16444778442383,19.39063262939453
1,62.6,168.50914001464844,79.29996490478516,96.10287475585938,91.46135711669922,34.131874084472656,15.867046356201172
0,85,173.16912841796875,109.58789825439453,106.84942626953125,117.73626708984375,38.901649475097656,16.86556053161621
0,81.5,178.7790069580078,93.39313507080078,100.45680236816406,105.87530517578125,38.219505310058594,17.695615768432617
0,72.9,169.4759521484375,87.79979705810547,98.62696838378906,106.3972168,38.91189193725586,18.185956954956055
0,66.1,169.9229736328125,78.45903015136719,96.03302001953125,100.0298080444336,35.80409240722656,16.33342170715332
0,58.2,180.09197998046875,74.61547852,90.03366852,87.40808868408203,36.081390380859375,15.780298233032227
0,68.8,171.33392333984375,77.67057800292969,95.42749023,98.09568024,37.23704147338867,16.639501571655273
0,77.75,177.39633178710938,93.52877044677734,104.66580963134766,101.9096450805664,38.95442199707031,17.137182235717773
1,58,161.68655395507812,82.79671478271484,92.88656616210938,101.73461151123047,33.01382064819336,14.837377548217773
1,78.9,168.09085083007812,88.23474884033203,112.44104766845703,99.40808105,33.10755920410156,17.443084716796875
1,64.05,164.9707489013672,74.53558349609375,100.00894927978516,89.29119110107422,34.51814651489258,16.517013549804688
0,93.55,176.4404754638672,102.42597198486328,107.17257690429688,119.95854187011719,39.35294723510742,17.698957443237305
1,66.6,162.81491088867188,88.20025634765625,101.38221740722656,96.30078887939453,33.717994689941406,16.19030762
0,65.9,170.89346313476562,81.73663330078125,94.20340728759766,100.81524658203125,36.97206497192383,15.350011825561523
0,76.65,175.64556884765625,90.03923034667969,99.96643829345703,100.99220275878906,36.79195022583008,17.437213897705078
0,96.75,176.04656982421875,106.58824157714844,109.42030334472656,114.92554473876953,38.94066619873047,18.423059463500977
0,95.5,163.9575195,116.02838134765625,117.69979095458984,118.9806137084961,39.036067962646484,19.596141815185547
0,110.2,183.4556121826172,122.2400131225586,117.38998413085938,120.86006927490234,39.47874832,19.612775802612305
0,87.6,177.5743408203125,95.62416076660156,107.61717224121094,111.48542022705078,38.40888214111328,17.98216438293457
1,55.9,162.42861938476562,75.07633972167969,90.14704895019531,92.98049164,32.08072280883789,15.149045944213867
0,66.7,173.2529754638672,78.76106262207031,95.54582214355469,94.39418793,34.32139205932617,15.863704681396484
0,102.7,185.9116668701172,101.0542984008789,110.8940658569336,111.89767456054688,38.507930755615234,18.917129516601562
0,100.4,188.62913513183594,104.54389190673828,112.69752502441406,109.2836914,38.324764251708984,18.379430770874023
0,91.2,183.23793029785156,93.28301239013672,106.64356231689453,108.95426177978516,38.02543258666992,17.870372772216797
1,93,162.5009002685547,96.10684204101562,122.02288055419922,109.65218353271484,35.91380692,17.54926109313965
0,78.9,175.10861206054688,97.37482452392578,99.90358734,109.12586212158203,37.36267852783203,17.209253311157227
0,68,174.6111297607422,87.44106293,96.11933135986328,97.11193084716797,34.43617630004883,16.615999221801758
1,85.2,156.26365661621094,102.46916198730469,113.1897964477539,112.00745391845703,34.965911865234375,18.112295150756836
1,93.7,171.74456787109375,102.64142608642578,123.13633728027344,112.1288070678711,35.36180496,18.99312400817871
0,93,181.34288024902344,104.95523834228516,110.91690826416016,114.8056641,39.307342529296875,17.503543853759766
1,54.1,159.54151916503906,73.54761505126953,94.08645629882812,82.54508972167969,32.422874450683594,14.590481758117676
0,87.6,175.6835174560547,91.35674285888672,107.54328155517578,104.54322052001953,36.44601058959961,17.23543357849121
0,85.2,184.26931762695312,86.12293243408203,98.26667022705078,106.3796387,38.74574279785156,17.76519775390625
0,74.3,188.00474548339844,80.83650207519531,95.03355407714844,97.33454132080078,35.90766143798828,17.148365020751953
0,79.7,181.55601501464844,95.94831848144531,99.38377380371094,104.94113159179688,36.64606475830078,16.442310333251953
0,96.4,193.67181396484375,88.94255065917969,107.42837524414062,112.71992492675781,38.69581985473633,19.203655242919922
1,61.8,168.21612548828125,93.05162811279297,96.59764862060547,103.38648986816406,33.63538742,16.92292594909668
0,64.6,177.75131225585938,76.08232116699219,91.11792755126953,92.61985778808594,36.81959915161133,16.42210578918457
0,96.7,180.65049743652344,100.5526123046875,108.48267364501953,111.5477523803711,38.85228348,17.657224655151367
0,88,191.69927978515625,87.72808074951172,106.76737213134766,108.36493682861328,39.05013656616211,18.066364288330078
0,105.1,181.31236267089844,115.94842529296875,111.37408447265625,119.9094238,39.78115463256836,19.66854476928711
1,74.4,171.2453613,84.35548400878906,105.39508819580078,100.7148666381836,34.57848358154297,15.857769012451172
1,61.1,167.64842224121094,75.83552551269531,97.76620483398438,85.39585114,33.11132813,15.789543151855469
0,85.55,178.69895935058594,111.956543,104.09587097167969,109.72974395751953,36.41613006591797,17.14713478088379
1,50.4,151.5354004,70.45189666748047,89.69692993164062,85.15540313720703,29.814329147338867,14.12042236328125
0,72.5,181.06185913085938,81.48038482666016,97.94135284423828,100.21135711669922,38.43587875366211,17.15091896057129
1,58.9,161.9385223388672,80.23253631591797,92.55610656738281,94.01924133300781,32.03384780883789,16.655290603637695
0,108.2,183.83407592773438,103.16703796386719,112.69622039794922,115.21311950683594,40.204795837402344,20.223962783813477
0,89.2,189.70358276367188,87.72942352294922,105.68817138671875,102.5472640991211,39.33932113647461,17.85131072998047
1,56.1,166.90919494628906,77.34157562,94.75022125,86.42533111572266,32.21006393432617,14.865347862243652
0,82.3,172.08998107910156,94.01696777,102.0086441040039,108.96124267578125,39.204864501953125,17.958330154418945
0,74.1,165.30972290039062,91.94271087646484,101.3712387084961,99.45771026611328,35.93592071533203,18.04094123840332
1,47.6,154.6067352294922,67.82091522216797,86.98159790039062,80.91333008,31.992265701293945,14.070780754089355
0,72.9,173.50804138183594,86.85398864746094,98.74948883,100.05963134765625,37.69514465332031,16.895463943481445
0,85.8,184.99688720703125,102.39828491210938,104.27011108398438,104.24016571044922,39.04405594,16.62062644958496
1,112,174.907959,118.67533111572266,135.0896453857422,126.13591766357422,35.82990264892578,17.09722900390625
0,67.9,170.25889587402344,82.38954162597656,95.30094909667969,95.38575744628906,35.168846130371094,16.868955612182617
1,61.6,162.55271911621094,77.38077545166016,97.82136535644531,88.37898254394531,32.51614761352539,15.291180610656738
0,75.1,175.66026306152344,92.97822570800781,98.38150787353516,104.59477996826172,36.63882064819336,17.349952697753906
1,63.3,172.13560485839844,77.88521575927734,99.96387481689453,91.65686798095703,32.66472244262695,15.058696746826172
0,70.8,174.13644409179688,91.40447235107422,98.85879516601562,99.86600494384766,36.35197067260742,16.66285514831543
1,66.5,164.4276580810547,88.27470397949219,103.60759735107422,95.23564147949219,32.44478225708008,15.542119026184082
1,58,158.12509155273438,78.31143188476562,97.46316528320312,86.9765625,31.940174102783203,15.166200637817383
1,60.2,172.5054473876953,76.23271942138672,94.69231414794922,84.92212677001953,34.79508972167969,15.05528736114502
0,78.75,175.1808319091797,78.66427612304688,98.31342315673828,104.11345672607422,39.58765793,17.257184982299805
1,49.1,156.9896240234375,70.0772934,87.77587891,82.54412841796875,32.80413818359375,14.295284271240234
0,87,177.9387664794922,99.66094207763672,101.57325744628906,111.86775207519531,39.48109436035156,17.958009719848633
0,72.2,169.58114624023438,88.69980621,99.11040496826172,101.27164459228516,37.00163269042969,16.64212417602539
0,65.9,176.1195831298828,78.92676544189453,92.54324340820312,91.86670684814453,35.018707275390625,16.813623428344727
1,52.7,162.33815002441406,77.91155242919922,91.43161010742188,83.32710266113281,30.958816528320312,13.777174949645996
1,91.4,179.9844207763672,96.87300872802734,114.76466369628906,117.39210510253906,34.73645782470703,16.080493927001953
0,87.4,172.9495086669922,105.04932403564453,106.75489807128906,118.12133026123047,39.223365783691406,16.471866607666016
1,60.6,153.326416,93.03063201904297,97.29511260986328,103.8027114868164,31.553043365478516,15.603353500366211
0,78.75,172.2207489013672,91.20810699,101.61378479003906,103.81531524658203,38.00552749633789,18.394912719726562
0,58.8,169.3064727783203,73.44586181640625,90.14109039,90.26066589355469,35.23801040649414,15.861384391784668
0,94.55,194.739502,96.74951172,104.35074615478516,111.68426513671875,39.347686767578125,18.87440299987793
0,67.8,174.8529510498047,92.99467468261719,96.58241271972656,99.94030762,37.81399154663086,15.63848876953125
1,80.1,160.0023956298828,98.57143402,115.28119659423828,109.94210815429688,33.857933044433594,15.76429557800293
1,62.5,176.55882263183594,79.90411376953125,92.41814422607422,95.20281982421875,32.07809829711914,15.955839157104492
0,86.4,185.4031219482422,88.71964263916016,101.86126708984375,106.93901062011719,38.03900909423828,18.68718719482422
1,56.2,158.3113250732422,75.24401855,91.39756012,93.75574493408203,31.918638229370117,14.616484642028809
0,99.8,184.93048095703125,108.8276138305664,111.90111541748047,119.61758422851562,40.07305908203125,17.843856811523438
0,82.6,183.96234130859375,91.97789764404297,104.0135498046875,108.64903259277344,38.746917724609375,17.289382934570312
1,46.9,161.4824219,67.94433594,89.27346801757812,82.17185211,31.228628158569336,13.791954040527344
1,119.45,172.50955200195312,122.78670501708984,138.43751525878906,137.70811462402344,38.38269043,18.827537536621094
0,71.5,180.06881713867188,93.43200684,100.49874877929688,98.57846832,35.75857162475586,14.968648910522461
0,70.8,174.8717803955078,80.46995544433594,98.56783294677734,99.13843536376953,36.150028228759766,16.933801651000977
1,52.9,165.59474182128906,72.0213623,90.66075134277344,83.73526000976562,31.63963508605957,14.382619857788086
0,59.8,169.87803649902344,73.10964965820312,89.42752075195312,93.31029510498047,35.359466552734375,16.38196563720703
1,63.8,161.03858947753906,86.6961441,97.75312805175781,99.17255401611328,33.658897399902344,15.316559791564941
0,124.1,185.1359863,125.68544006347656,126.83781433105469,127.95391845703125,40.62584305,19.23102569580078
0,87.1,175.80477905273438,100.91535949707031,108.8126220703125,106.6072006225586,39.32440948486328,17.254337310791016
1,54.5,162.80368041992188,78.2248764,94.17021179199219,89.19832611083984,31.961109161376953,14.608345031738281
0,104.3,168.9525604248047,116.95169830322266,118.36724090576172,121.5500259399414,39.19421387,18.611112594604492
0,69,169.05978393554688,85.12017059326172,97.75373077392578,101.32347106933594,36.99311447143555,15.600210189819336
0,80.95,167.40077209472656,99.88954926,103.9761962890625,111.12342834472656,37.91685104370117,16.90455436706543
0,69.4,173.63946533203125,91.64586639404297,100.26116943359375,100.06362915039062,35.570396423339844,15.169474601745605
0,84.2,168.64341735839844,103.64512634277344,105.3739242553711,108.52220153808594,37.41827392578125,16.69837188720703
0,68.5,179.23703002929688,80.39402770996094,94.55525970458984,97.13339233398438,36.24042510986328,16.098331451416016
1,83.3,179.9651336669922,88.17579650878906,104.71063232421875,103.44192504882812,34.83148956298828,19.138761520385742
1,70.3,168.84983825683594,85.2117691,108.94181823730469,103.12958526611328,32.74222183227539,15.929217338562012
0,77,182.05178833007812,94.08019256591797,103.13339233398438,103.14952087402344,36.600502014160156,16.12902069091797
0,80.4,179.2473145,81.60482025146484,102.01351928710938,101.92698669433594,36.818275451660156,17.943593978881836
0,76.65,174.68264770507812,84.52074432373047,100.213623,103.6738281,37.93239974975586,16.86486244
1,52.7,155.39039611816406,74.87965393066406,95.83638763427734,89.78159332,31.976228713989258,15.04141616821289
0,82.7,171.0166473388672,94.76940918,104.29598236083984,111.04959106445312,38.41887664794922,17.583728790283203
0,68.65,174.4213409423828,83.23542022705078,101.6327133178711,94.86418151855469,34.92966079711914,17.298032760620117
0,58.2,172.8113250732422,73.12046051,90.36959075927734,91.27248383,35.72456359863281,16.213695526123047
1,56.7,167.56129455566406,76.99143219,96.20904541015625,91.80376434326172,32.90605545043945,15.392685890197754
0,75.9,179.34616088867188,87.91496276855469,101.96844482421875,99.08656311035156,36.44636535644531,16.806106567382812
0,79.1,178.39466857910156,80.63751983642578,99.69515228271484,101.78961944580078,37.93930435180664,16.61867904663086
0,70.1,170.21157836914062,97.45919799804688,100.75379180908203,104.51478576660156,36.635921478271484,15.289640426635742
1,62.1,161.4841766357422,77.81464385986328,100.07229614257812,100.92132568359375,32.26401138305664,15.883919715881348
0,69.3,165.39486694335938,80.42933654785156,101.66668701171875,98.53136444091797,35.14521026611328,15.968111038208008
0,86.4,182.1245574951172,100.09796905517578,108.55365753173828,111.3914794921875,38.454158782958984,17.352798461914062
0,72.6,177.7369384765625,86.96808624267578,96.99787902832031,100.10407257080078,35.24130630493164,16.80039405822754
1,80.9,156.6249542236328,114.73836517333984,110.16866302490234,115.57624816894531,34.98188018798828,18.197731018066406
0,82.25,181.50714111328125,99.97215270996094,101.55978393554688,105.89999389648438,37.163414001464844,16.493066787719727
1,49.2,154.63748168945312,74.74259948730469,92.53626251220703,81.62028503417969,31.08032799,15.132148742675781
1,61.15,151.8816680908203,87.46962738,97.10917663574219,100.5774917602539,32.861209869384766,14.562493324279785
0,75.1,182.73826599121094,83.11014556884766,100.83409881591797,97.88845825195312,39.57200241088867,16.81487274169922
0,69.15,175.22210693359375,87.12116241455078,97.64043426513672,98.01835632324219,36.09889602661133,17.578685760498047
0,85.8,185.40695190429688,96.85461426,103.26221466064453,104.66404724121094,37.8287468,17.810388565063477
0,103.7,189.93905639648438,100.3960189819336,109.33147430419922,117.39007568359375,40.368858337402344,18.822546005249023
1,65.9,159.71942138671875,86.07927703857422,100.24728393554688,93.31052399,32.81767654418945,16.191768646240234
1,66.9,168.7855987548828,84.48891449,103.59315490722656,97.27421569824219,34.728355407714844,14.837007522583008
0,81.65,186.2772979736328,90.16268157958984,104.1686019897461,105.22782897949219,38.27864074707031,16.889036178588867
0,90.95,175.6296844482422,97.26692199707031,105.32933044433594,108.86958312988281,37.87985610961914,17.246646881103516
0,72.2,175.3865966796875,89.52559661865234,98.23646545410156,103.51851654052734,36.89856719970703,16.32489585876465
1,56.4,165.7679901123047,76.00860595703125,90.58439636230469,87.37149810791016,31.78727912902832,14.605606079101562
0,67.7,164.2556915283203,90.60837555,94.88104248046875,103.37785339355469,36.459449768066406,15.617939949035645
1,67.3,171.1977996826172,79.71310424804688,99.87811279296875,90.99691009521484,32.754425048828125,16.709373474121094
0,100.7,188.9148712158203,113.15982055664062,110.6549072265625,119.71664428710938,39.51669692993164,19.770410537719727
0,80.6,171.2185516357422,101.33979797363281,106.8287353515625,108.6212158203125,37.074424743652344,16.99875259399414
0,84.1,185.42713928222656,91.19834899902344,105.29889678955078,100.76057434082031,38.99042892456055,16.417024612426758
0,99,193.5539093017578,100.00592803955078,111.76583099365234,104.22368621826172,37.89859390258789,17.988204956054688
0,69.8,177.57850646972656,80.92025756835938,94.90536499023438,92.59854888916016,36.678070068359375,16.942604064941406
1,78,165.84388732910156,97.80673981,109.80369567871094,103.66728210449219,33.92155456542969,15.692056655883789
1,62.1,158.82199096679688,76.55509948730469,96.17624664,97.15048981,35.16129684448242,14.503198623657227
0,88.85,187.6199188232422,109.86955261230469,104.1189193725586,109.29827117919922,36.94493484,17.621986389160156
0,89.2,173.5939941,105.40242767333984,109.06279754638672,115.16134643554688,39.25612258911133,17.892107009887695
0,80.2,177.0739746,98.85813141,101.81891632080078,105.71250915527344,37.17115402,16.045486450195312
1,71.5,164.4069061279297,94.35177612304688,107.5229721069336,105.62987518310547,35.29804611206055,15.025206565856934
1,71.5,160.0371856689453,91.36035156,105.98686218261719,98.78410339355469,33.27970886230469,17.10721206665039
0,94.2,179.76048278808594,102.26541900634766,106.52816772460938,108.44218444824219,38.547096252441406,18.82607650756836
0,80.9,177.75308227539062,99.01676177978516,103.13594055175781,102.79682922363281,37.31965255737305,17.734134674072266
0,86.1,181.79965209960938,94.29374694824219,105.63909149169922,105.67610168457031,36.99378204345703,17.407819747924805
0,85.3,183.1385040283203,95.38838195800781,108.47762298583984,103.21924591064453,38.50960922241211,17.121213912963867
1,55.4,160.69442749023438,73.42729949951172,93.87702178955078,95.59260559082031,32.68889236450195,15.474374771118164
0,78.1,173.69407653808594,90.78797149658203,99.4872818,103.14012145996094,38.67351150512695,17.545650482177734
0,93.4,179.2952423095703,94.09257507324219,107.12518310546875,109.6471176147461,39.851741790771484,17.99114990234375
1,58.4,165.56748962402344,76.52101135253906,97.91728973388672,87.44931030273438,32.20451736450195,15.452155113220215
0,73.5,181.9191895,82.39848327636719,93.21110534667969,99.20046997070312,36.09665298461914,15.616469383239746
0,65.7,171.7040252685547,79.15670776367188,93.25574493408203,95.77259063720703,37.040863037109375,16.294601440429688
0,96.4,184.29844665527344,102.94818115234375,110.24091339111328,110.4815444946289,38.455787658691406,18.868305206298828
0,89.8,173.22967529296875,107.50440979003906,108.63389587402344,113.8577651977539,37.521121978759766,18.264801025390625
0,77.9,176.01797485351562,85.49880219,99.32635498046875,103.9338379,38.33882522583008,16.955514907836914
1,64.9,174.27015686035156,84.87880707,103.9909668,89.58679962158203,33.66075516,14.35151481628418
0,82.1,169.0898895263672,97.07029724121094,108.48880004882812,108.1047134399414,37.96574783325195,17.93291664123535
0,55.25,166.7942352294922,78.81758117675781,91.02037811279297,90.16098022460938,33.29692840576172,15.36169147491455
0,79.2,181.76380920410156,92.01059723,104.75032043457031,97.99263763427734,37.275108337402344,17.22442626953125
0,81.6,179.7368927001953,87.94149780273438,104.33486938476562,99.42406463623047,38.093196868896484,17.983200073242188
1,64.6,163.84056091308594,91.50355529785156,106.70865631103516,96.79849243164062,33.43022537231445,15.261707305908203
1,63.6,172.85452270507812,82.62022399902344,98.10951232910156,87.59899902,33.182647705078125,15.80670166015625
0,82.8,174.5332031,102.26300811767578,103.1000977,109.23673248291016,36.82960891723633,18.68575096130371
1,90.6,161.0439910888672,109.44416046142578,117.40194702148438,124.32279205322266,35.53762435913086,17.287639617919922
0,63.6,174.20973205566406,81.12265014648438,91.51567077636719,94.55587005615234,33.905799865722656,16.754987716674805
1,55.6,166.43023681640625,75.39853668,91.71932983398438,95.38845825195312,33.099788665771484,17.074161529541016
0,74.4,173.7717285,88.27825164794922,100.81005096435547,106.38544464111328,37.81367874145508,18.41358184814453
1,71.6,170.19052124023438,79.88236236572266,102.11570739746094,99.62749481201172,34.07569504,17.093700408935547
0,66.6,180.0737305,75.66338348388672,94.51870727539062,97.56874847,36.92198944091797,16.472822189331055
0,89.9,186.1210174560547,99.03112793,105.48527526855469,110.41645050048828,39.52764892578125,17.94448471069336
0,69.8,168.11386108398438,85.77533721923828,95.3001709,98.95430755615234,36.768043518066406,16.381242752075195
1,49.6,161.24722290039062,71.07588958740234,88.57456207,89.48484039,31.066844940185547,14.921279907226562
0,78.7,171.949707,88.3890152,102.96109008789062,99.17546081542969,36.60578536987305,17.360158920288086
1,79.7,174.92562866210938,91.95996856689453,108.56330108642578,107.82345581054688,34.20745849609375,17.039443969726562
1,61,164.1800079345703,75.05045318603516,101.16886138916016,88.21812438964844,32.39493179321289,15.316086769104004
1,56.2,159.74278259277344,77.05923461914062,90.06080627441406,88.20225524902344,33.53414535522461,14.755308151245117
1,62.2,174.3203125,80.48578643798828,96.85829162597656,91.08834075927734,32.947052001953125,14.534958839416504
0,70.2,175.96263122558594,92.43854522705078,94.01847076416016,103.47785949707031,36.44581985473633,15.826929092407227
1,44.35,156.62510681152344,64.07048797607422,87.96517944335938,82.82658386230469,28.62794303894043,13.50048828
0,80.2,174.83009338378906,97.45289611816406,101.72989654541016,104.46668243408203,38.10128402709961,18.06848907470703
1,63.75,155.66171264648438,86.22276306152344,103.0809326171875,103.09992218017578,33.26832962036133,15.131958961486816
0,86.1,183.02552795410156,97.75189971923828,106.15406799316406,106.69902801513672,36.30184555053711,16.928064346313477
1,57.9,167.84747314453125,70.69828033447266,91.69526672363281,81.10323333740234,31.760574340820312,16.461280822753906
0,107.85,187.8050994873047,111.02503967285156,118.76342010498047,116.4692611694336,40.15678405761719,17.93450164794922
1,55.6,160.16302490234375,74.60575866699219,92.45977783203125,93.66424560546875,31.262588500976562,15.00014591217041
0,78.55,182.71841430664062,87.60656738,102.27689361572266,102.29671478271484,36.596736907958984,17.30807113647461
1,86.2,160.82528686523438,108.40339660644531,118.77930450439453,112.5751953,35.18235397338867,17.033376693725586
1,50.7,159.67648315429688,69.19583129882812,89.80088806152344,86.99632263183594,32.68313980102539,14.400114059448242
0,81.7,173.0647735595703,90.07069396972656,106.78672790527344,104.97760772705078,38.23012161254883,17.62938690185547
1,63.4,174.2496337890625,83.29783630371094,96.08650970458984,93.52111053466797,32.35291290283203,15.796053886413574
0,71.9,169.79872131347656,93.38781738,97.79349517822266,102.72257995605469,35.576141357421875,16.46856689453125
0,84.6,186.1741180419922,94.12586975097656,106.11309814453125,107.58868408203125,37.42292785644531,16.99425506591797
0,70.6,176.4381103515625,82.55289459228516,100.44810485839844,95.09461212158203,37.465545654296875,16.60685920715332
0,91.4,182.30484008789062,92.59940338134766,108.00139617919922,108.25953674316406,39.203453063964844,18.41564178466797
1,48.15,152.3119354248047,71.65161133,89.27299499511719,87.96600341796875,30.989416122436523,14.126662254333496
0,85.8,169.68386840820312,107.8977279663086,111.4161605834961,107.2807617,38.308284759521484,17.67165756225586
0,66.7,175.27394104003906,80.17783356,95.66463470458984,94.59127807617188,35.513572692871094,15.419046401977539
1,69,164.91001892089844,86.54101563,99.79615020751953,101.47340393066406,34.30305862426758,15.572746276855469
1,74,181.12257385253906,87.06764984,106.8810806274414,97.40876007080078,35.878665924072266,16.839555740356445
0,82.2,183.9239501953125,90.41166687011719,103.86868286132812,104.2164077758789,37.08901596069336,18.18490219116211
0,92.4,192.51815795898438,91.54563141,104.37559509277344,105.1727066040039,39.73535919189453,18.480607986450195
0,64.55,175.08084106445312,77.94897461,90.50387573242188,93.41655731201172,36.736366271972656,16.732189178466797
0,71.9,177.5647735595703,87.01386260986328,99.56047058105469,97.98523712158203,38.19017028808594,17.757722854614258
